Brewery,Name,Score,Style,ABV,Address,Lat,Lon,Link
Ballast Point Brewing Company,Calico Copper Amber Ale W/Fuggles,3.0,,5.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Calico Copper E.S.B.,3.0,,,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Chipotle Tongue Buckler,3.0,,10.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Come About Imperial Stout,4.3,,9.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Dorado Double IPA,4.1,,9.6,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Even Keel,4.2,,3.5,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Fathom India Pale Lager,4.0,,6.8,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Ghost Pepper Sculpin,3.0,,7.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Ginger Big Eye IPA,4.0,,7.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Guajillo Calico,4.0,,5.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Gueuze (Hout Series),4.6,,,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Habanero Sculpin,3.8,,7.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Indra Kunindra,3.8,,7.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Ingrid's 1 In 8,2.5,,8.8,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Longfin Lager,3.9,,4.6,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Navigator Doppelbock (Syrah Barrel Aged),3.5,,,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Navigator Dopplebock,3.8,,8.9,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Navigator Dopplebock (Brandy Barrel Aged),3.9,,8.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Pale Ale,3.7,,5.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Pepper Piper Down (Habanero),3.4,,5.6,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Pescadero Pilsner,4.2,,4.6,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Piper Down Scottish Ale,4.0,,6.8,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Piper Down Scottish Ale (Bourbon Barrel Aged),4.1,,5.9,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Reef Rye Brown Ale,4.0,,5.6,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,San Salvador,3.5,,7.5,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Schooner Fresh Hop Ale,4.1,,6.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Sculpin (Double Dry Hopped),4.3,,7.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,"Sculpin - With Ginger, Lime, And Szechuan Peppercorn",4.0,,7.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Sculpin India Pale Ale,4.4,,7.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Sea Monster (3 Sheets Rum Oak Chip Aged),4.2,,10.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Sea Monster (Barrel Aged),2.6,,10.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Sea Monster (Blended/ Jack Daniel's Whisky Barrel Aged),3.4,,7.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Sea Monster (Devil's Share Whiskey Oak Chip Aged),3.5,,10.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Sea Monster American Stout (Bourbon Barrel Aged),3.8,,10.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Sea Monster Imperial Stout,4.0,,10.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Serrano Pale Ale,3.7,,5.2,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Sextant (Bourbon Barrel Aged),4.1,,5.2,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Sextant Oatmeal Stout,3.9,,6.4,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Smoke Screen (Smoked Helles),4.2,,5.4,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Sour Wench Blackberry Ale,3.4,,5.4,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,The Tongue Monster,4.5,,10.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Three Sheets - Rum Barrel Aged,4.5,,9.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,"Three Sheets - Syrah, Brandy, And Bourbon Barrel Aged",4.2,,9.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Three Sheets Barley Wine,4.5,,10.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Three Sheets Barley Wine Blend (1996 & 2006),5.0,,10.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Three Sheets Barleywine (Barrel Aged),4.2,,9.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Three Sheets Barleywine (Syrah Barrel Aged),3.5,,9.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Tongue Buckler (Bourbon Barrel Aged),4.0,,10.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Tongue Buckler - Imperial Red Ale,3.8,,10.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,"Victory At ""Candy Cane Cove""",4.1,,10.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Victory At Sea (Barrel Aged) Imperial Porter,4.4,,12.2,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Victory At Sea - Vanilla Beans And Devil's Share Whiskey Oak Chips,4.5,,10.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Victory At Sea Coffee Vanilla Imperial Porter,4.2,,10.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Victory At Sea Coffee Vanilla Imperial Porter (Rum Barrel Aged),3.8,,,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Victory At Sea Imperial Porter With Coffee Syrah Barrel,4.0,,14.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Victory At Sea With Ballast Point Spirits Whiskey Chips,4.0,,,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Wahoo Wheat Beer,3.7,,4.0,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Ballast Point Brewing Company,Wet Hop Longfin Lager,5.0,,,"2215 India St, San Diego, CA 92101",32.727646,-117.169699,"https://www.google.com/maps/place/Ballast+Point+Brewing+Little+Italy/@32.727646,-117.169699,15z/data=!4m2!3m1!1s0x0:0x371b02edce485aee?sa=X&ved=0ahUKEwjwv_ia9d_ZAhUCxFQKHTrYCWIQ_BIIrwEwCg"
Gordon Biersch Brewery Restaurant,Gordon Biersch Alt,3.8,,,"5010 Mission Center Rd, San Diego, CA 92108",32.767137,-117.153966,"https://www.google.com/maps/place/Gordon+Biersch/@32.767137,-117.153966,15z/data=!4m5!3m4!1s0x0:0xf053636b047e6f7d!8m2!3d32.767137!4d-117.153966"
Gordon Biersch Brewery Restaurant,Gordon Biersch Alt Together Now,3.5,,5.0,"5010 Mission Center Rd, San Diego, CA 92108",32.767137,-117.153966,"https://www.google.com/maps/place/Gordon+Biersch/@32.767137,-117.153966,15z/data=!4m5!3m4!1s0x0:0xf053636b047e6f7d!8m2!3d32.767137!4d-117.153966"
Gordon Biersch Brewery Restaurant,Gordon Biersch Amber,3.5,,,"5010 Mission Center Rd, San Diego, CA 92108",32.767137,-117.153966,"https://www.google.com/maps/place/Gordon+Biersch/@32.767137,-117.153966,15z/data=!4m5!3m4!1s0x0:0xf053636b047e6f7d!8m2!3d32.767137!4d-117.153966"
Gordon Biersch Brewery Restaurant,Gordon Biersch Blonde Bock,3.4,,7.0,"5010 Mission Center Rd, San Diego, CA 92108",32.767137,-117.153966,"https://www.google.com/maps/place/Gordon+Biersch/@32.767137,-117.153966,15z/data=!4m5!3m4!1s0x0:0xf053636b047e6f7d!8m2!3d32.767137!4d-117.153966"
Gordon Biersch Brewery Restaurant,Gordon Biersch Cascade Alt,3.0,,5.3,"5010 Mission Center Rd, San Diego, CA 92108",32.767137,-117.153966,"https://www.google.com/maps/place/Gordon+Biersch/@32.767137,-117.153966,15z/data=!4m5!3m4!1s0x0:0xf053636b047e6f7d!8m2!3d32.767137!4d-117.153966"
Gordon Biersch Brewery Restaurant,Gordon Biersch Czech Style Pilsner,3.6,,5.6,"5010 Mission Center Rd, San Diego, CA 92108",32.767137,-117.153966,"https://www.google.com/maps/place/Gordon+Biersch/@32.767137,-117.153966,15z/data=!4m5!3m4!1s0x0:0xf053636b047e6f7d!8m2!3d32.767137!4d-117.153966"
Gordon Biersch Brewery Restaurant,Gordon Biersch Dampfbier,4.5,,5.6,"5010 Mission Center Rd, San Diego, CA 92108",32.767137,-117.153966,"https://www.google.com/maps/place/Gordon+Biersch/@32.767137,-117.153966,15z/data=!4m5!3m4!1s0x0:0xf053636b047e6f7d!8m2!3d32.767137!4d-117.153966"
Gordon Biersch Brewery Restaurant,Gordon Biersch Doppelbock,4.0,,8.0,"5010 Mission Center Rd, San Diego, CA 92108",32.767137,-117.153966,"https://www.google.com/maps/place/Gordon+Biersch/@32.767137,-117.153966,15z/data=!4m5!3m4!1s0x0:0xf053636b047e6f7d!8m2!3d32.767137!4d-117.153966"
Gordon Biersch Brewery Restaurant,Gordon Biersch Dunkels,3.7,,4.5,"5010 Mission Center Rd, San Diego, CA 92108",32.767137,-117.153966,"https://www.google.com/maps/place/Gordon+Biersch/@32.767137,-117.153966,15z/data=!4m5!3m4!1s0x0:0xf053636b047e6f7d!8m2!3d32.767137!4d-117.153966"
Gordon Biersch Brewery Restaurant,Gordon Biersch Dunkelweizen,4.2,,5.2,"5010 Mission Center Rd, San Diego, CA 92108",32.767137,-117.153966,"https://www.google.com/maps/place/Gordon+Biersch/@32.767137,-117.153966,15z/data=!4m5!3m4!1s0x0:0xf053636b047e6f7d!8m2!3d32.767137!4d-117.153966"
Gordon Biersch Brewery Restaurant,Gordon Biersch Fall Bock,4.0,,6.9,"5010 Mission Center Rd, San Diego, CA 92108",32.767137,-117.153966,"https://www.google.com/maps/place/Gordon+Biersch/@32.767137,-117.153966,15z/data=!4m5!3m4!1s0x0:0xf053636b047e6f7d!8m2!3d32.767137!4d-117.153966"
Gordon Biersch Brewery Restaurant,Gordon Biersch FestBier,3.7,,5.3,"5010 Mission Center Rd, San Diego, CA 92108",32.767137,-117.153966,"https://www.google.com/maps/place/Gordon+Biersch/@32.767137,-117.153966,15z/data=!4m5!3m4!1s0x0:0xf053636b047e6f7d!8m2!3d32.767137!4d-117.153966"
Gordon Biersch Brewery Restaurant,Gordon Biersch Golden Export,3.5,,5.0,"5010 Mission Center Rd, San Diego, CA 92108",32.767137,-117.153966,"https://www.google.com/maps/place/Gordon+Biersch/@32.767137,-117.153966,15z/data=!4m5!3m4!1s0x0:0xf053636b047e6f7d!8m2!3d32.767137!4d-117.153966"
Gordon Biersch Brewery Restaurant,Gordon Biersch Golden Organic,3.5,,,"5010 Mission Center Rd, San Diego, CA 92108",32.767137,-117.153966,"https://www.google.com/maps/place/Gordon+Biersch/@32.767137,-117.153966,15z/data=!4m5!3m4!1s0x0:0xf053636b047e6f7d!8m2!3d32.767137!4d-117.153966"
